date,bitcoin_price,negative,neutral,positive,currency_price,interest_rate,moving_average,gain,loss,avg_gain,avg_loss,rs,rsi,macd_line,signal_line,macd_histogram,movement
2020-10-18,11365.814131026178,1.0,0.0,0.0,0.85,0.09,11423.310504538023,46.716347,0.0,92.26535,-33.754074,-2.7334583,157.68815175247144,184.15747,131.47359,52.68388,1
2020-10-19,11495.899975689872,1.0,0.0,0.0,0.85,0.09,11440.179804385598,130.08585,0.0,92.69687,-33.754074,-2.7462425,157.26581640018375,191.36922,143.45271,47.916496,1
2020-10-20,11752.146863919786,4.0,0.0,0.0,0.85,0.09,11470.031676263929,256.2469,0.0,102.83961,-33.754074,-3.0467317,148.8583828571862,215.27994,157.81816,57.461777,1
2020-10-21,11908.708923246451,3.0,0.0,1.0,0.84,0.09,11538.975016124788,156.56206,0.0,114.02261,-20.96896,-5.437686,122.53426762869793,244.04936,175.0644,68.984955,1
2020-10-22,12806.435726727444,3.0,0.0,0.0,0.84,0.09,11734.812628860178,897.7268,0.0,173.71358,-20.96896,-8.284321,113.7281160482452,335.42184,207.1359,128.28596,1
2020-10-23,12951.044060038126,1.0,0.0,0.0,0.84,0.09,11942.73535233221,144.60834,0.0,168.28163,-20.96896,-8.025274,114.23432057070268,414.7232,248.65335,166.06987,0
2020-10-24,12928.072296348406,4.0,0.0,0.0,0.84,0.09,12172.588853856609,0.0,-22.971764,155.81122,-22.609798,-6.8913136,116.97414257454302,470.29523,292.98172,177.31349,1
2020-10-25,13106.04601925958,4.0,0.0,1.0,0.84,0.09,12421.193409318525,177.97372,0.0,152.57437,-22.609798,-6.7481527,117.39689370641129,522.67236,338.91986,183.75253,0
2020-10-26,13021.410842124118,4.0,0.0,0.0,0.84,0.09,12639.123533094844,0.0,-84.63518,146.05489,-28.655169,-5.096982,124.4082107699044,551.00073,381.33603,169.66469,1
2020-10-27,13060.79221208406,4.0,0.0,0.0,0.84,0.09,12826.072868546882,39.38137,0.0,137.05577,-28.655169,-4.7829337,126.43451063319452,570.0576,419.08035,150.97726,1
2020-10-28,13655.18541588308,5.0,0.0,0.0,0.84,0.09,13075.569510352116,594.3932,0.0,179.51244,-20.292439,-8.8462715,112.74490674349607,625.90784,460.44586,165.46198,0
2020-10-29,13282.999348292438,2.0,0.0,1.0,0.85,0.09,13143.650027718544,0.0,-372.18607,178.83623,-46.87716,-3.8149972,135.52401530293295,632.8422,494.9251,137.91708,1
2020-10-30,13441.878496031612,2.0,0.0,0.0,0.85,0.09,13213.769232860472,158.87915,0.0,185.89812,-46.87716,-3.9656441,133.71948878068477,643.73737,524.68756,119.0498,1
2020-10-31,13537.174271524887,1.0,0.0,0.0,0.85,0.09,13300.783800742825,95.29578,0.0,192.70497,-34.270927,-5.6229863,121.63103984363062,652.53937,550.25793,102.28143,1
2020-11-01,13778.637638352931,2.0,0.0,0.0,0.87,0.09,13396.868317756162,241.46336,0.0,206.61546,-34.270927,-6.0288844,119.88512657303318,671.2612,574.45856,96.80262,0
2020-11-02,13720.361465146289,1.0,0.0,1.0,0.89,0.09,13496.718406759328,0.0,-58.276173,197.32362,-38.433514,-5.1341553,124.18873890030581,673.6308,594.293,79.337776,0
2020-11-03,13558.361795524168,2.0,0.0,0.0,0.92,0.09,13567.799775822203,0.0,-161.99966,179.02026,-50.004917,-3.5800533,138.75888959808046,654.8876,606.4119,48.475636,1
2020-11-04,13989.976358180447,2.0,0.0,0.0,0.88,0.09,13615.627053293254,431.61456,0.0,198.66687,-50.004917,-3.972947,133.6366600223478,667.1704,618.5636,48.60676,1
2020-11-05,14101.716050813722,5.0,0.0,1.0,0.9,0.09,13732.586582224863,111.73969,0.0,142.52495,-50.004917,-2.8502185,154.0476712435536,678.1043,630.47174,47.63254,1
2020-11-06,15553.331701081444,1.0,0.0,1.0,0.92,0.09,14034.222754374841,1451.6156,0.0,235.88261,-50.004917,-4.7171884,126.90205495361431,794.74146,663.3257,131.41577,0
2020-11-07,15548.312145063144,3.0,0.0,1.0,0.88,0.09,14321.528164880307,0.0,-5.019556,235.88261,-48.72262,-4.8413367,126.03260323316408,876.66656,705.9939,170.6727,0
2020-11-08,14818.45891122149,1.0,0.0,1.0,0.86,0.09,14470.074061004387,0.0,-729.8532,223.1702,-100.85499,-2.2127829,182.45498991759675,872.6405,739.3232,133.31729,1
2020-11-09,15496.316149147417,3.0,0.0,1.0,0.85,0.09,14723.78187300455,677.85724,0.0,271.58856,-94.80962,-2.8645675,153.6317367986824,913.6156,774.1817,139.43393,0
2020-11-10,15335.342198178862,3.0,0.0,0.0,0.84,0.09,14977.636216240931,0.0,-160.97395,268.7756,-106.30776,-2.5282784,165.4331037060744,922.4658,803.8385,118.62731,0
2020-11-11,15278.70965979927,3.0,0.0,0.0,0.84,0.09,15161.74097361505,0.0,-56.632538,226.31895,-110.35294,-2.0508647,195.15972400269607,914.3696,825.94476,88.4249,1
2020-11-12,15686.905986213233,1.0,0.0,1.0,0.85,0.09,15388.196678672122,408.19632,0.0,255.47585,-83.76823,-3.0497942,148.78538556935027,930.16895,846.78955,83.37938,1
2020-11-13,16265.149252483356,2.0,0.0,0.0,0.82,0.09,15489.884900300967,578.2433,0.0,285.43042,-83.76823,-3.407383,141.53888249495313,978.0748,873.04663,105.028175,1
2020-11-14,16326.81487507908,3.0,0.0,0.0,0.84,0.09,15601.099576017528,61.665623,0.0,283.02826,-83.76823,-3.378707,142.03964914127982,1009.3809,900.3135,109.06743,0
2020-11-15,16095.561510630652,2.0,0.0,0.0,0.84,0.09,15783.542804504554,0.0,-231.25336,265.78088,-100.28632,-2.6502206,160.59795504221898,1003.958,921.04236,82.91563,0
2020-11-16,15984.673784156614,3.0,0.0,1.0,0.84,0.09,15853.308180934438,0.0,-110.887726,265.78088,-104.04429,-2.5544975,164.32946672256503,979.4224,932.7184,46.704044,1
2020-11-17,16714.40386322188,6.0,0.0,0.0,0.84,0.09,16050.3169902263,729.7301,0.0,317.90445,-92.472885,-3.4378128,141.02037749689993,1007.25,947.6247,59.62528,1
2020-11-18,17651.82042768171,4.0,0.0,1.0,0.84,0.09,16389.3328142095,937.41656,0.0,354.03317,-92.472885,-3.828508,135.35432818980993,1092.3533,976.57043,115.78282,1
2020-11-19,17829.934958345126,3.0,0.0,1.0,0.84,0.08,16695.479810228346,178.11453,0.0,358.77423,-92.472885,-3.8797777,134.72490221846402,1160.7897,1013.41425,147.3754,0
2020-11-20,17819.75743096837,4.0,0.0,0.0,0.84,0.08,16917.56669286906,0.0,-10.177527,255.0874,-93.19985,-2.7369938,157.5707326430865,1200.3677,1050.8049,149.56274,1
2020-11-21,18628.8134890362,3.0,0.0,0.0,0.84,0.08,17246.42363772008,809.056,0.0,312.8771,-92.84131,-3.3700206,142.1937274603699,1282.2368,1097.0913,185.1455,1
2020-11-22,18689.52865582585,0.0,0.0,0.0,0.84,0.08,17616.99037274796,60.715168,0.0,317.21393,-40.708935,-7.792243,114.72267732819212,1336.6102,1144.9951,191.61516,0
2020-11-23,18390.61184379203,2.0,0.0,2.0,0.84,0.08,17960.695809838737,0.0,-298.9168,268.79553,-62.06014,-4.331211,130.01911384827847,1340.1333,1184.0227,156.11055,0
2020-11-24,18360.693300385865,0.0,0.0,0.0,0.84,0.08,18195.880015147875,0.0,-29.918543,268.79553,-52.699036,-5.100578,124.38680626458797,1325.2347,1212.2651,112.96955,1
2020-11-25,19091.524181728702,5.0,0.0,0.0,0.84,0.08,18401.551980011736,730.8309,0.0,320.99774,-48.653854,-6.597581,117.8648599301525,1356.7595,1241.1641,115.59548,0
2020-11-26,18753.288921684914,4.0,0.0,0.0,0.84,0.08,18533.459689060277,0.0,-338.23526,291.84088,-72.813515,-4.008059,133.24402904773498,1339.015,1260.7343,78.280815,0
2020-11-27,17138.029512395206,1.0,0.0,1.0,0.84,0.08,18436.06998640697,0.0,-1615.2594,250.53778,-188.1892,-1.331308,401.83391285979707,1181.0006,1244.7875,-63.786854,1
2020-11-28,17140.27555252362,1.0,0.0,1.0,0.84,0.08,18223.42170976231,2.24604,0.0,246.29352,-188.1892,-1.3087549,423.8814998838498,1043.9207,1204.6141,-160.69347,1
2020-11-29,17718.972832629497,4.0,0.0,0.0,0.83,0.08,18084.77087787712,578.69727,0.0,287.62903,-171.6711,-1.6754658,248.04598477636998,970.7892,1157.8491,-187.05995,1
2020-11-30,18169.95420978285,5.0,0.0,1.0,0.83,0.09,18053.24835873295,450.98138,0.0,319.842,-163.75053,-1.9532272,204.90679023463423,938.405,1113.9603,-175.55528,1
2020-12-01,19609.52143957559,4.0,0.0,0.0,0.83,0.09,18231.652378617197,1439.5673,0.0,370.54465,-163.75053,-2.2628605,179.1853004822541,1017.176,1094.6035,-77.42743,0
2020-12-02,18857.417371118165,5.0,0.0,1.0,0.87,0.09,18198.20854852998,0.0,-752.10406,303.58633,-217.47226,-1.3959773,352.5397594264998,1007.30255,1077.1433,-69.84073,1
2020-12-03,19208.398191994624,3.0,0.0,1.0,0.92,0.09,18263.224158574223,350.98083,0.0,315.93393,-217.47226,-1.452755,320.8699910368313,1016.0862,1064.9319,-48.8457,1
2020-12-04,19435.20484740911,5.0,0.0,0.0,0.88,0.09,18591.392063576208,226.80666,0.0,332.1344,-216.74529,-1.5323719,287.8386174844719,1029.4814,1057.8418,-28.360361,0
2020-12-05,18711.226549886927,3.0,0.0,0.0,0.9,0.09,18815.81363462811,0.0,-723.9783,274.34467,-268.45804,-1.0219276,4660.457228449168,970.491,1040.3716,-69.88059,1
2020-12-06,19139.111575237486,2.0,0.0,0.0,0.92,0.09,19018.69059785782,427.88504,0.0,300.5711,-268.45804,-1.1196204,935.9775757654819,947.34705,1021.7667,-74.41966,1
2020-12-07,19325.55411859109,3.0,0.0,1.0,0.88,0.09,19183.776299116143,186.44255,0.0,313.88843,-247.10683,-1.2702539,470.0223716445799,933.29126,1004.0716,-70.78039,0
2020-12-08,19198.806493935343,5.0,0.0,0.0,0.86,0.09,19125.10273545325,0.0,-126.74763,313.88843,-254.0232,-1.2356683,524.3251015901,901.5321,983.5637,-82.0316,0
2020-12-09,18336.514581297808,2.0,0.0,1.0,0.85,0.09,19050.6880511932,0.0,-862.29193,261.68622,-315.61548,-0.8291299,-485.2397863662429,797.5889,946.3688,-148.77983,1
2020-12-10,18564.986455688137,5.0,0.0,3.0,0.85,0.09,18958.7720888637,228.47188,0.0,278.00565,-291.4558,-0.95385176,-2066.929302260134,725.2883,902.15265,-176.86436,0
2020-12-11,18262.058384653155,2.0,0.0,4.0,0.85,0.09,18791.17973704142,0.0,-302.92807,278.00565,-197.71785,-1.4060725,346.2614655749377,636.2119,848.96454,-212.7526,0
2020-12-12,18058.027339569555,3.0,0.0,0.0,0.85,0.09,18697.86556413894,0.0,-204.03105,277.8452,-212.2915,-1.3087909,423.84366463159154,542.8965,787.7509,-244.85445,1
2020-12-13,18807.09540322016,2.0,0.0,0.0,0.84,0.09,18650.43468242218,749.06805,0.0,290.01456,-212.2915,-1.3661147,373.1384404404138,523.35394,734.8715,-211.51758,1
2020-12-14,19151.13442340493,3.0,0.0,1.0,0.83,0.09,18625.51758310987,344.03903,0.0,282.3758,-212.2915,-1.3301324,402.90878047977316,529.5234,693.8019,-164.27849,1
2020-12-15,19259.97047153096,4.0,0.0,1.0,0.82,0.09,18634.255294194958,108.836044,0.0,187.32358,-212.2915,-0.8823885,-750.2568412318057,537.00464,662.44244,-125.4378,1
2020-12-16,19432.362456862407,7.0,0.0,1.0,0.82,0.09,18790.80499070419,172.39198,0.0,199.63728,-158.56978,-1.258987,486.1198236106985,550.49835,640.05365,-89.55525,1
2020-12-17,21317.66213678684,7.0,0.0,0.0,0.82,0.09,19184.044373718287,1885.2997,0.0,309.2315,-158.56978,-1.9501288,205.24889293325208,705.19116,653.0811,52.11004,1
2020-12-18,22805.65580598891,4.0,0.0,3.0,0.81,0.09,19833.129719623394,1487.9937,0.0,399.31628,-158.56978,-2.5182369,165.86587308985722,937.0532,709.87555,227.17767,1
2020-12-19,23120.57055156752,2.0,0.0,0.0,0.81,0.09,20556.350178480247,314.91473,0.0,421.81018,-106.85705,-3.9474251,133.92791882061536,1133.1543,794.5313,338.62296,1
2020-12-20,23863.85484171969,3.0,0.0,0.0,0.82,0.09,21278.744383980178,743.2843,0.0,444.3387,-106.85705,-4.1582537,131.66306757924028,1333.1746,902.25995,430.9146,0
2020-12-21,23518.31842054723,4.0,0.0,2.0,0.82,0.09,21902.627812143364,0.0,-345.5364,431.0214,-131.53822,-3.2767768,143.921740931756,1447.1285,1011.2337,435.89493,0
2020-12-22,22840.99170718836,1.0,0.0,0.0,0.82,0.09,22414.20227438014,0.0,-677.3267,431.0214,-170.8653,-2.52258,165.67799338109248,1465.8856,1102.1641,363.72153,1
2020-12-23,23794.79330262859,6.0,0.0,1.0,0.82,0.09,23037.406680918164,953.8016,0.0,499.15005,-109.27302,-4.567917,128.02755829729642,1539.9626,1189.7238,350.23892,0
2020-12-24,23308.12723217715,3.0,0.0,0.0,0.82,0.09,23321.75883740249,0.0,-486.66608,482.83066,-144.03488,-3.3521786,142.51377760273868,1541.6285,1260.1047,281.5238,1
2020-12-25,23760.28704854296,2.0,0.0,0.0,0.82,0.09,23458.13472919593,452.15982,0.0,515.1278,-122.39716,-4.2086577,131.16567816323024,1561.4349,1320.3707,241.0642,1
2020-12-26,24671.10771441541,4.0,0.0,0.0,0.82,0.09,23679.640038174202,910.8207,0.0,580.1864,-107.82352,-5.3808894,122.826415519227,1631.8168,1382.66,249.1568,1
2020-12-27,26476.13013701949,4.0,0.0,1.0,0.82,0.09,24052.822223217026,1805.0225,0.0,655.6117,-107.82352,-6.080415,119.68343158402845,1812.3534,1468.5986,343.75473,0
2020-12-28,26423.22879190229,3.0,0.0,0.0,0.82,0.09,24467.809419124893,0.0,-52.901344,631.0375,-111.60218,-5.6543474,121.48528980685953,1928.9258,1560.6641,368.26175,1
2020-12-29,27125.384120651503,4.0,0.0,0.0,0.82,0.09,25079.865478191055,702.15533,0.0,673.4174,-111.60218,-6.0340886,119.86456936406225,2054.2878,1659.3888,394.899,1
2020-12-30,27424.538954606684,3.0,0.0,1.0,0.81,0.09,25598.40057133078,299.15485,0.0,682.4719,-111.60218,-6.1152205,119.54950007098756,2152.9595,1758.103,394.85648,1
2020-12-31,28837.28852895899,4.0,0.0,1.0,0.81,0.09,26388.280756585333,1412.7496,0.0,648.7183,-111.60218,-5.8127747,120.77803428806573,2318.4292,1870.1682,448.2609,1
2021-01-01,29022.41839530417,2.0,0.0,0.0,0.81,0.09,27140.013806122646,185.12987,0.0,555.6567,-111.60218,-4.9789047,125.13254330775501,2436.418,1983.4181,452.99976,1
2021-01-02,29352.12679194895,5.0,0.0,0.0,0.82,0.09,27808.730817198866,329.7084,0.0,556.7133,-111.60218,-4.9883733,125.07287890583707,2527.3953,2092.2136,435.18176,1
2021-01-03,32163.82493533521,3.0,0.0,0.0,0.82,0.09,28621.258645529684,2811.6982,0.0,704.4572,-111.60218,-6.3122168,118.82453228719243,2794.1667,2232.6042,561.56256,1
2021-01-04,33008.226203489285,6.0,0.0,0.0,0.83,0.09,29561.97256147068,844.40125,0.0,764.77155,-86.92101,-8.798467,112.82303428822414,3038.6929,2393.822,644.87103,0
2021-01-05,31515.575966658354,3.0,0.0,0.0,0.85,0.09,30189.14282518595,0.0,-1492.6503,764.77155,-145.1584,-5.2685313,123.42726281298161,3076.5725,2530.372,546.2005,1
2021-01-06,34082.20604904424,4.0,0.0,0.0,0.83,0.09,31140.238124391315,2566.6301,0.0,879.9736,-145.1584,-6.062161,119.75440961195648,3275.935,2679.4846,596.4504,1
2021-01-07,36933.520137309126,8.0,0.0,0.0,0.82,0.09,32296.842639869905,2851.3142,0.0,1083.6389,-110.39654,-9.815877,111.34317074530748,3622.2534,2868.0383,754.21497,1
2021-01-08,39547.08408135567,3.0,1.0,1.0,0.84,0.09,33800.366309305835,2613.564,0.0,1238.0249,-110.39654,-11.214345,109.7901529913618,4060.7957,3106.5898,954.2058,1
2021-01-09,40815.96185478254,5.0,0.0,0.0,0.84,0.09,35438.057032567776,1268.8778,0.0,1263.6005,-110.39654,-11.446014,109.57302908103563,4459.327,3377.1372,1082.1897,0
2021-01-10,40296.5290038294,6.0,0.0,1.0,0.84,0.09,36599.87189949552,0.0,-519.43286,1134.6703,-147.49889,-7.6927376,114.94156900102493,4679.312,3637.5723,1041.7397,0
2021-01-11,38397.895985418174,5.0,0.0,1.0,0.86,0.09,37369.824725485356,0.0,-1898.633,1134.6703,-279.33685,-4.062014,132.65824463424664,4646.8813,3839.434,807.4473,0
2021-01-12,35669.90668663349,5.0,0.0,0.0,0.86,0.09,37963.30054262466,0.0,-2727.9893,1084.5162,-474.19324,-2.2870767,177.69545172026847,4350.8994,3941.727,409.17236,0
2021-01-13,33938.33587810088,4.0,0.0,2.0,0.88,0.09,37942.74766106133,0.0,-1731.5708,1063.1481,-597.8769,-1.7782058,228.50072410643284,3931.291,3939.64,-8.348926,1
2021-01-14,37456.00772548642,3.0,1.0,3.0,0.82,0.09,38017.38874508665,3517.6719,0.0,1213.4996,-597.8769,-2.0296817,197.11740251248764,3838.3489,3919.3816,-81.03286,1
2021-01-15,39232.74997140346,3.0,0.0,0.0,0.82,0.09,37972.483872236335,1776.7422,0.0,1327.1863,-597.8769,-2.2198322,181.9784955182654,3863.5234,3908.21,-44.68658,0
2021-01-16,36787.52121668496,3.0,0.0,0.0,0.82,0.09,37396.99235250811,0.0,-2445.2288,1303.6356,-772.5361,-1.6874754,245.45973421732882,3644.1575,3855.3994,-211.24208,0
2021-01-17,36254.713079410845,4.0,1.0,0.0,0.82,0.09,36819.59007759117,0.0,-532.80817,1102.8,-810.5938,-1.3604842,377.4046296508904,3388.2573,3761.9712,-373.7137,0
2021-01-18,35804.263885674685,1.0,0.0,2.0,0.83,0.09,36449.071206199245,0.0,-450.4492,1042.4857,-842.76874,-1.2369772,521.9815195773531,3113.22,3632.221,-519.00085,1
2021-01-19,36595.4647692826,5.0,0.0,0.0,0.83,0.09,36581.293789434836,791.20087,0.0,1099.0001,-736.1509,-1.4929006,302.88066260596787,2925.3723,3490.851,-565.4788,0
2021-01-20,36104.86385775514,4.0,0.0,1.0,0.82,0.09,36890.7977865283,0.0,-490.60092,915.6693,-771.1938,-1.1873401,633.7884108443908,2705.7244,3333.826,-628.1014,0
2021-01-21,35587.489202735545,3.0,0.0,1.0,0.82,0.08,36623.86656899246,0.0,-517.37463,712.004,-808.1491,-0.88103056,-740.5518282194423,2461.529,3159.3665,-697.8374,0
2021-01-22,30913.695736053804,3.0,0.0,0.0,0.82,0.08,35435.4302496568,0.0,-4673.7935,525.3209,-1141.9915,-0.4600042,-85.18663190147743,1869.3181,2901.3567,-1032.0387,1
2021-01-23,32957.908782655926,2.0,1.0,0.0,0.82,0.08,34888.34275908122,2044.213,0.0,580.702,-1141.9915,-0.5084994,-103.45855326874815,1547.1035,2630.506,-1083.4027,0
2021-01-24,32068.08737440817,5.0,0.0,1.0,0.82,0.08,34290.25337265227,0.0,-889.8214,580.702,-1168.4479,-0.49698582,-98.80155185696381,1206.0424,2345.6133,-1139.5709,1
2021-01-25,32273.51735032927,2.0,0.0,1.0,0.82,0.08,33785.86101046007,205.42998,0.0,595.37555,-1032.8312,-0.57645005,-136.09965183533623,941.47284,2064.7852,-1123.3125,1
2021-01-26,32375.320062981456,5.0,0.0,2.0,0.82,0.08,33182.98319527419,101.80271,0.0,602.6472,-837.9748,-0.719171,-256.0885985366339,731.58093,1798.1444,-1066.5635,1
2021-01-27,32582.10944502123,4.0,0.0,1.0,0.82,0.08,32679.732564883627,206.78938,0.0,617.41785,-714.2912,-0.8643784,-637.3456440085494,575.2947,1553.5745,-978.2798,0
2021-01-28,30445.52586511351,4.0,0.0,0.0,0.82,0.07,31945.166373794764,0.0,-2136.5835,366.15558,-866.9043,-0.42237142,-73.12162485885739,275.85236,1298.03,-1022.1777,1
2021-01-29,33128.34752861149,5.0,0.0,0.0,0.82,0.07,32261.545201303004,2682.8218,0.0,430.87555,-866.9043,-0.4970278,-98.81815166763661,252.11722,1088.8475,-836.7303,1
2021-01-30,34150.81876737221,3.0,0.0,0.0,0.82,0.07,32431.960913405335,1022.47125,0.0,503.9092,-692.2451,-0.72793466,-267.5587799040658,312.21283,933.52057,-621.30774,1
2021-01-31,34199.51981036302,3.0,0.0,0.0,0.82,0.07,32736.45126139888,48.701042,0.0,507.38785,-654.1874,-0.7756002,-345.6331846281115,359.6233,818.7411,-459.1178,0
2021-02-01,33064.78676701507,5.0,0.0,0.0,0.82,0.08,32849.48974949685,0.0,-1134.733,507.38785,-703.0648,-0.7216801,-259.29875076117503,302.14996,715.42285,-413.27292,1
2021-02-02,33405.99035714327,4.0,0.0,1.0,0.83,0.08,32996.72836294854,341.20358,0.0,475.24518,-703.0648,-0.67596215,-208.6059266463949,280.8962,628.5175,-347.62134,1
2021-02-03,35485.98593382442,3.0,0.0,1.0,0.83,0.08,33411.567861349,2079.9956,0.0,623.8163,-668.02185,-0.93382615,-1411.1713944819423,426.96887,588.2078,-161.23892,1
2021-02-04,37494.71762460426,5.0,0.0,0.0,0.83,0.08,34418.595255561966,2008.7317,0.0,767.2971,-631.0665,-1.2158736,563.2340519301117,696.78827,609.9239,86.86436,0
2021-02-05,36816.50808203406,2.0,0.0,0.0,0.85,0.08,34945.47533462233,0.0,-678.20953,767.2971,-345.6677,-2.2197537,181.9837611366582,846.1424,657.1676,188.97481,1
2021-02-06,38007.83222908396,4.0,0.0,0.0,0.83,0.08,35496.47725772401,1191.3241,0.0,706.3765,-345.6677,-2.0435133,195.83011753369536,1048.5496,735.444,313.10553,1
2021-02-07,39279.41286897885,4.0,0.0,1.0,0.82,0.08,36222.176266097704,1271.5807,0.0,797.2037,-282.109,-2.825871,154.76838022079872,1296.6179,847.6788,448.93915,0
2021-02-08,38833.34026455532,4.0,0.0,0.0,0.84,0.07,37046.25533717487,0.0,-446.0726,782.5301,-313.97134,-2.4923615,167.00788767813862,1440.6132,966.2656,474.34747,1
2021-02-09,46307.57412159395,5.0,0.0,0.0,0.84,0.08,38889.3387320964,7474.234,0.0,1309.1323,-313.97134,-4.169592,131.54980343996934,2133.2478,1199.6621,933.58575,1
2021-02-10,46569.56483,3.0,0.0,0.0,0.84,0.08,40472.707145835775,261.99072,0.0,1313.0753,-313.97134,-4.1821504,131.42529251581996,2672.4993,1494.2295,1178.2698,0
2021-02-11,44848.69344950499,5.0,0.0,0.0,0.85,0.08,41523.27512082159,0.0,-1720.8713,1313.0753,-284.27762,-4.6189895,127.63202293882651,2927.2566,1780.835,1146.4216,1
2021-02-12,47815.96175554316,5.0,0.0,0.0,0.86,0.08,43094.625645608605,2967.2683,0.0,1333.393,-284.27762,-4.6904607,127.09688932011187,3330.1987,2090.7078,1239.4911,0
2021-02-13,47414.1862550079,2.0,1.0,2.0,0.88,0.08,44438.390506454874,0.0,-401.7755,1260.3593,-312.97586,-4.0270176,133.03581896118456,3575.8928,2387.7446,1188.1481,0
2021-02-14,46941.29208582354,3.0,0.0,0.0,0.86,0.08,45532.94468028984,0.0,-472.89417,1256.8806,-346.75403,-3.624704,138.0995369843937,3689.9133,2648.1785,1041.735,1
2021-02-15,48607.8745224845,6.0,0.0,0.0,0.84,0.08,46929.30671713686,1666.5824,0.0,1375.9222,-265.70166,-5.178448,123.9323309224668,3870.1423,2892.5713,977.57104,0
2021-02-16,47898.487027633135,5.0,0.0,0.0,0.82,0.08,47156.57998942817,0.0,-709.3875,1351.5505,-316.3722,-4.272027,130.56209563310537,3910.6536,3096.1877,814.466,1
2021-02-17,49238.13690672487,5.0,0.0,0.0,0.82,0.08,47537.80457181744,1339.6499,0.0,1298.6687,-316.3722,-4.104876,132.2074030512593,4004.6943,3277.889,726.80524,1
2021-02-18,52143.6788446198,4.0,0.0,1.0,0.83,0.07,48579.94534254813,2905.542,0.0,1362.7266,-316.3722,-4.3073525,130.23566398693097,4264.516,3475.2144,789.3018,0
2021-02-19,51733.075539032034,5.0,0.0,1.0,0.83,0.07,49139.53302590368,0.0,-410.6033,1362.7266,-297.25745,-4.584331,127.89920983546993,4386.7275,3657.517,729.2104,1
2021-02-20,56038.72775892988,3.0,0.0,0.0,0.82,0.07,50371.61038360682,4305.6523,0.0,1585.1786,-297.25745,-5.332679,123.08040911328405,4775.9565,3881.2048,894.7516,1
2021-02-21,56377.63347790987,3.0,1.0,1.0,0.82,0.07,51719.659153904875,338.90573,0.0,1518.559,-297.25745,-5.1085644,124.33940086668159,5053.5166,4115.6675,937.84924,1
2021-02-22,57669.3035269179,4.0,0.0,0.0,0.82,0.07,53014.149011681075,1291.67,0.0,1610.821,-265.39514,-6.06952,119.72573315683842,5316.4272,4355.8193,960.608,0
2021-02-23,54410.85629451601,3.0,0.0,0.0,0.82,0.07,53944.48747837862,0.0,-3258.4473,1076.9473,-498.14136,-2.161931,186.063633651558,5201.892,4525.0337,676.8584,0
2021-02-24,48691.894831704405,6.0,0.0,1.0,0.82,0.07,53866.45289623284,0.0,-5718.9614,1058.2336,-906.6386,-1.1672056,698.0663014551843,4596.6626,4539.36,57.30303,1
2021-02-25,49849.37871358314,2.0,0.0,1.0,0.82,0.07,53538.695734656176,1157.4839,0.0,1140.911,-783.71924,-1.455765,319.4113123693038,4162.431,4463.974,-301.54276,0
2021-02-26,46992.665450048495,4.0,0.0,0.0,0.82,0.07,52861.49429337281,0.0,-2856.7134,928.9633,-987.7702,-0.94046503,-1579.684742493535,3546.9001,4280.559,-733.65894,0
2021-02-27,46551.48747675472,3.0,0.0,1.0,0.82,0.07,51506.174253062076,0.0,-441.17798,928.9633,-990.58466,-0.93779296,-1507.535011205898,2989.0325,4022.254,-1033.2214,1
2021-02-28,46653.52639939581,5.0,0.0,0.0,0.82,0.07,50117.016098988635,102.038925,0.0,936.2518,-956.80646,-0.9785174,-4554.929814171984,2526.0334,3723.0098,-1196.9763,0
2021-03-01,44970.163459946736,3.0,0.0,1.0,0.83,0.07,48302.853232278474,0.0,-1683.3629,817.2102,-1077.0466,-0.7587509,-314.5093827603464,2000.2128,3378.4504,-1378.2377,1
2021-03-02,49787.33995949672,3.0,0.0,3.0,0.83,0.07,47642.350898704295,4817.1763,0.0,1161.2942,-1026.3761,-1.1314509,860.7403379415942,1949.7267,3092.7056,-1142.9789,0
2021-03-03,48532.23678981703,5.0,0.0,0.0,0.83,0.07,47619.54260700609,0.0,-1255.1031,1065.605,-1116.0264,-0.9548206,-2113.396622627042,1787.8309,2831.7307,-1043.8998,1
2021-03-04,50577.45746915202,3.0,0.0,1.0,0.83,0.07,47723.55385780165,2045.2207,0.0,1004.15344,-1116.0264,-0.8997578,-897.5837127169799,1803.7667,2626.138,-822.37115,0
2021-03-05,48727.45120080115,4.0,0.0,0.0,0.83,0.07,47971.38039362345,0.0,-1850.0062,1004.15344,-1218.8408,-0.82385933,-467.72804546709654,1648.1176,2430.534,-782.41626,1
2021-03-06,49091.81488232977,2.0,0.0,0.0,0.83,0.07,48334.2843087056,364.36368,0.0,722.6328,-1218.8408,-0.59288526,-145.63101067524417,1536.4542,2251.718,-715.2637,0
2021-03-07,49019.36859236582,1.0,0.0,1.0,0.82,0.07,48672.26176484418,0.0,-72.44629,698.4253,-1224.0156,-0.5706016,-132.8839592762022,1425.68,2086.5103,-660.83026,1
2021-03-08,51313.09262027362,1.0,0.0,0.0,0.83,0.07,49578.39450203373,2293.724,0.0,770.00055,-1224.0156,-0.6290774,-169.59801761097395,1505.6193,1970.3322,-464.71283,1
2021-03-09,52328.5359126325,3.0,0.0,1.0,0.84,0.07,49941.42249533884,1015.4433,0.0,842.5322,-991.2694,-0.8499528,-566.4570681736694,1632.0957,1902.6848,-270.58914,1
